case_name,case_label,polarization,wavelength_um,total_positive_absorbed_power,metal_positive_absorbed_power,power_near_groove_wall,power_near_groove_bottom,wall_power_fraction,bottom_power_fraction,metal_power_fraction,max_E2_total,max_E2_metal,max_E2_groove_air,max_E2_wall_band,max_E2_bottom_band,median_E2_air_above_surface,max_E2_metal_over_air_median,max_E2_wall_over_air_median,max_E2_bottom_over_air_median,hotspot_note
flat_Ti,Flat Ti,Ez,10.0,703.195370991478,703.1953709914778,0.0,0.0,0.0,0.0,0.9999999999999999,2599.6601132652463,6.793676254152885,,,,928.3190005581258,0.007318256170635716,,,wall/bottom fractions use positive absorbed power and geometry masks around groove boundaries; flat_Ti has no groove wall/bottom region
slanted_groove,"Slanted groove, tilt=20",Ez,10.0,1088.1018153335613,1088.1018153335608,735.2842091078007,22.163790339392744,0.6757494553783066,0.020369224669107237,0.9999999999999996,7912.610439497991,224.04246260979244,3723.979832562075,224.04246260979244,2.1532486851567216,1457.6945655948828,0.15369643812753125,0.15369643812753125,0.0014771603983293883,wall/bottom fractions use positive absorbed power and geometry masks around groove boundaries; flat_Ti has no groove wall/bottom region
