case_name,case_label,polarization,wavelength_um,reflectance,transmittance,absorptance,emissivity_proxy,oxide_thickness_um,oxide_mode,tio2_model,tio2_demo_index,placeholder_warning,input_flux_raw,reflection_flux_raw,transmission_flux_raw,raw_transmittance,signed_transmittance,normalization_note,period_um,top_width_um,bottom_width_um,depth_um,tilt_deg,walltime_s
bare_slanted_groove,Bare slanted groove,Ez,8.0,0.8023430487300359,0.00337317034927799,0.1942837809206861,0.1942837809206861,0.0,none,placeholder_demo,2.4,TiO2 placeholder_demo is lossless/non-dispersive and only for sensitivity testing; not a quantitative mid-IR TiO2 model.,-0.026817663763545403,0.021516966103860027,-9.046054824409815e-05,-0.00337317034927799,0.00337317034927799,R=reflection_flux_raw/abs(input_flux_raw); T=-transmission_flux_raw/abs(input_flux_raw); A=1-R-T,10.0,4.0,4.0,3.0,20.0,12.992658138275146
bare_slanted_groove,Bare slanted groove,Ez,9.600000000000001,0.8883290286538377,-2.3159011045825998e-06,0.11167328724726691,0.11167328724726691,0.0,none,placeholder_demo,2.4,TiO2 placeholder_demo is lossless/non-dispersive and only for sensitivity testing; not a quantitative mid-IR TiO2 model.,-360.0152468947332,319.8119945745699,0.00083375970795009,2.3159011045825998e-06,-2.3159011045825998e-06,R=reflection_flux_raw/abs(input_flux_raw); T=-transmission_flux_raw/abs(input_flux_raw); A=1-R-T,10.0,4.0,4.0,3.0,20.0,12.992658138275146
bare_slanted_groove,Bare slanted groove,Ez,12.000000000000004,0.928924861442622,-0.01005012992138005,0.08112526847875806,0.08112526847875806,0.0,none,placeholder_demo,2.4,TiO2 placeholder_demo is lossless/non-dispersive and only for sensitivity testing; not a quantitative mid-IR TiO2 model.,-0.011919032274569228,0.01107188540418436,0.00011978782289654272,0.01005012992138005,-0.01005012992138005,R=reflection_flux_raw/abs(input_flux_raw); T=-transmission_flux_raw/abs(input_flux_raw); A=1-R-T,10.0,4.0,4.0,3.0,20.0,12.992658138275146
oxide_slanted_groove_conformal_approx,Slanted groove + conformal oxide approx,Ez,8.0,0.8023430487300359,0.00337317034927799,0.1942837809206861,0.1942837809206861,0.0,conformal_approx,placeholder_demo,2.4,TiO2 placeholder_demo is lossless/non-dispersive and only for sensitivity testing; not a quantitative mid-IR TiO2 model.,-0.026817663763545403,0.021516966103860027,-9.046054824409815e-05,-0.00337317034927799,0.00337317034927799,R=reflection_flux_raw/abs(input_flux_raw); T=-transmission_flux_raw/abs(input_flux_raw); A=1-R-T,10.0,4.0,4.0,3.0,20.0,12.621696472167969
oxide_slanted_groove_conformal_approx,Slanted groove + conformal oxide approx,Ez,9.600000000000001,0.8883290286538377,-2.3159011045825998e-06,0.11167328724726691,0.11167328724726691,0.0,conformal_approx,placeholder_demo,2.4,TiO2 placeholder_demo is lossless/non-dispersive and only for sensitivity testing; not a quantitative mid-IR TiO2 model.,-360.0152468947332,319.8119945745699,0.00083375970795009,2.3159011045825998e-06,-2.3159011045825998e-06,R=reflection_flux_raw/abs(input_flux_raw); T=-transmission_flux_raw/abs(input_flux_raw); A=1-R-T,10.0,4.0,4.0,3.0,20.0,12.621696472167969
oxide_slanted_groove_conformal_approx,Slanted groove + conformal oxide approx,Ez,12.000000000000004,0.928924861442622,-0.01005012992138005,0.08112526847875806,0.08112526847875806,0.0,conformal_approx,placeholder_demo,2.4,TiO2 placeholder_demo is lossless/non-dispersive and only for sensitivity testing; not a quantitative mid-IR TiO2 model.,-0.011919032274569228,0.01107188540418436,0.00011978782289654272,0.01005012992138005,-0.01005012992138005,R=reflection_flux_raw/abs(input_flux_raw); T=-transmission_flux_raw/abs(input_flux_raw); A=1-R-T,10.0,4.0,4.0,3.0,20.0,12.621696472167969
oxide_slanted_groove_conformal_approx,Slanted groove + conformal oxide approx,Ez,8.0,0.7754948445259768,0.0028670300712199427,0.22163812540280323,0.22163812540280323,0.2,conformal_approx,placeholder_demo,2.4,TiO2 placeholder_demo is lossless/non-dispersive and only for sensitivity testing; not a quantitative mid-IR TiO2 model.,-0.026817663763545403,0.020796959990860564,-7.688704844995005e-05,-0.0028670300712199427,0.0028670300712199427,R=reflection_flux_raw/abs(input_flux_raw); T=-transmission_flux_raw/abs(input_flux_raw); A=1-R-T,10.0,4.0,4.0,3.0,20.0,13.009075164794922
oxide_slanted_groove_conformal_approx,Slanted groove + conformal oxide approx,Ez,9.600000000000001,0.8745454650520175,-2.526566707828497e-06,0.12545706151469035,0.12545706151469035,0.2,conformal_approx,placeholder_demo,2.4,TiO2 placeholder_demo is lossless/non-dispersive and only for sensitivity testing; not a quantitative mid-IR TiO2 model.,-360.0152468947332,314.84970152137134,0.0009096025371148896,2.526566707828497e-06,-2.526566707828497e-06,R=reflection_flux_raw/abs(input_flux_raw); T=-transmission_flux_raw/abs(input_flux_raw); A=1-R-T,10.0,4.0,4.0,3.0,20.0,13.009075164794922
oxide_slanted_groove_conformal_approx,Slanted groove + conformal oxide approx,Ez,12.000000000000004,0.9210733065192991,-0.008777449149662228,0.08770414263036315,0.08770414263036315,0.2,conformal_approx,placeholder_demo,2.4,TiO2 placeholder_demo is lossless/non-dispersive and only for sensitivity testing; not a quantitative mid-IR TiO2 model.,-0.011919032274569228,0.010978302467647721,0.00010461869970321432,0.008777449149662228,-0.008777449149662228,R=reflection_flux_raw/abs(input_flux_raw); T=-transmission_flux_raw/abs(input_flux_raw); A=1-R-T,10.0,4.0,4.0,3.0,20.0,13.009075164794922
