mode,case_name,film_thickness_um,coating_mode,polarization,wavelength_um,R,T,A,input_flux_raw,reflection_flux_raw,transmission_flux_raw,raw_transmittance,signed_transmittance,material_validity_flag_ti,transmission_quality_flag,included_in_strict_metric,included_in_extended_metric,finite_values_flag,resolution,pml_thickness_um,substrate_thickness_um,air_buffer_um,decay_db,fwidth_fraction,solver_version,source_mode,period_um,top_width_um,bottom_width_um,depth_um,tilt_angle_deg,film_grid_points,normalization_note,walltime_s,material_name_film,n_film,k_film,epsilon_real_film,epsilon_imag_film,D_conductivity_film,film_interpolation_flag,material_validity_flag_film,film_model_mode,film_data_range_min_um,film_data_range_max_um,film_warning
smoke,scaled_inner_wall_film_2um,2.0,sidewalls_and_bottom,Ez,8.1014,0.6359797748804277,-4.9438842099025e-08,0.3640202745584144,-56979.89389522059,36238.060092193045,0.0028170199771050093,4.9438842099025e-08,-4.9438842099025e-08,VALID,NUMERICAL_PASS,True,True,VALID,24,4.0,25.0,12.0,20.0,0.06,scaled_deep_inner_wall_film_single_wavelength_v2,single_wavelength_narrowband,50.0,20.0,20.0,15.0,20.0,48.0,"D00 convention: R=refl/abs(input), T=-trans/abs(input), A=1-R-T.",1415.5998630523682,measured_lossy_wall_film,1.0002012,0.1766584099999999,0.9691942466577119,0.3533879073441838,0.2827877871583043,INTERPOLATED_WITHIN_DATA_RANGE,VALID,nk_interpolated_single_wavelength_conductivity,8.1014,24.927,Valid only for narrowband single-wavelength simulation; not a broadband dispersive fit.
smoke,scaled_inner_wall_film_2um,2.0,sidewalls_and_bottom,Ez,9.0016,0.5774018278057338,-2.2348392217782805e-10,0.4225981724177501,-70344.5247733322,40617.057180247735,1.5720870300079672e-05,2.2348392217782805e-10,-2.2348392217782805e-10,VALID,NUMERICAL_PASS,True,True,VALID,24,4.0,25.0,12.0,20.0,0.06,scaled_deep_inner_wall_film_single_wavelength_v2,single_wavelength_narrowband,50.0,20.0,20.0,15.0,20.0,48.0,"D00 convention: R=refl/abs(input), T=-trans/abs(input), A=1-R-T.",1551.8554911613464,measured_lossy_wall_film,1.43895343,0.6113474279999999,1.6968412959865498,1.7594009568845557,0.7237419674010624,INTERPOLATED_WITHIN_DATA_RANGE,VALID,nk_interpolated_single_wavelength_conductivity,8.1014,24.927,Valid only for narrowband single-wavelength simulation; not a broadband dispersive fit.
smoke,scaled_inner_wall_film_2um,2.0,sidewalls_and_bottom,Ez,10.009,0.57203408965943,-7.241997331758899e-07,0.42796663454030315,-86968.88887113315,49749.169174090785,0.06298284611507825,7.241997331758899e-07,-7.241997331758899e-07,VALID,NUMERICAL_PASS,True,True,VALID,24,4.0,25.0,12.0,20.0,0.06,scaled_deep_inner_wall_film_single_wavelength_v2,single_wavelength_narrowband,50.0,20.0,20.0,15.0,20.0,48.0,"D00 convention: R=refl/abs(input), T=-trans/abs(input), A=1-R-T.",1748.3934700489044,measured_lossy_wall_film,1.67437293,0.3129405069999999,2.705592947795368,1.0479582272425507,0.24314799481601532,INTERPOLATED_WITHIN_DATA_RANGE,VALID,nk_interpolated_single_wavelength_conductivity,8.1014,24.927,Valid only for narrowband single-wavelength simulation; not a broadband dispersive fit.
smoke,scaled_inner_wall_film_2um,2.0,sidewalls_and_bottom,Ez,10.985,0.61687283648539,-5.679692209449676e-10,0.3831271640825792,-104755.47702209195,64620.80824799796,5.9497886673956015e-05,5.679692209449676e-10,-5.679692209449676e-10,VALID,NUMERICAL_PASS,True,True,VALID,24,4.0,25.0,12.0,20.0,0.06,scaled_deep_inner_wall_film_single_wavelength_v2,single_wavelength_narrowband,50.0,20.0,20.0,15.0,20.0,48.0,"D00 convention: R=refl/abs(input), T=-trans/abs(input), A=1-R-T.",1908.5957560539246,measured_lossy_wall_film,1.52686461,0.163827002,2.304476250686144,0.5002833030323984,0.12417197216686165,INTERPOLATED_WITHIN_DATA_RANGE,VALID,nk_interpolated_single_wavelength_conductivity,8.1014,24.927,Valid only for narrowband single-wavelength simulation; not a broadband dispersive fit.
smoke,scaled_inner_wall_film_2um,2.0,sidewalls_and_bottom,Ez,12.345,0.5577006196856136,-3.9250406476960866e-07,0.4422997728184512,-132297.70968767552,73782.51467580404,0.05192738881212228,3.9250406476960866e-07,-3.9250406476960866e-07,VALID,NUMERICAL_PASS,True,True,VALID,24,4.0,25.0,12.0,20.0,0.06,scaled_deep_inner_wall_film_single_wavelength_v2,single_wavelength_narrowband,50.0,20.0,20.0,15.0,20.0,48.0,"D00 convention: R=refl/abs(input), T=-trans/abs(input), A=1-R-T.",2068.0898928642273,measured_lossy_wall_film,1.48578686,0.35792435,2.0794527530257367,1.063598592208082,0.2603259552290157,INTERPOLATED_WITHIN_DATA_RANGE,VALID,nk_interpolated_single_wavelength_conductivity,8.1014,24.927,Valid only for narrowband single-wavelength simulation; not a broadband dispersive fit.
smoke,scaled_inner_wall_film_2um,2.0,sidewalls_and_bottom,Hz,8.1014,0.5983882853401313,-6.738679576742689e-07,0.4016123885278263,-56965.0141444866,34087.19713829567,0.038386897740431025,6.738679576742689e-07,-6.738679576742689e-07,VALID,NUMERICAL_PASS,True,True,VALID,24,4.0,25.0,12.0,20.0,0.06,scaled_deep_inner_wall_film_single_wavelength_v2,single_wavelength_narrowband,50.0,20.0,20.0,15.0,20.0,48.0,"D00 convention: R=refl/abs(input), T=-trans/abs(input), A=1-R-T.",2971.982780456543,measured_lossy_wall_film,1.0002012,0.1766584099999999,0.9691942466577119,0.3533879073441838,0.2827877871583043,INTERPOLATED_WITHIN_DATA_RANGE,VALID,nk_interpolated_single_wavelength_conductivity,8.1014,24.927,Valid only for narrowband single-wavelength simulation; not a broadband dispersive fit.
smoke,scaled_inner_wall_film_2um,2.0,sidewalls_and_bottom,Hz,9.0016,0.5534634292631617,-1.8672965525133607e-09,0.4465365726041348,-70329.64810671547,38924.888220014174,0.0001313263094491476,1.8672965525133607e-09,-1.8672965525133607e-09,VALID,NUMERICAL_PASS,True,True,VALID,24,4.0,25.0,12.0,20.0,0.06,scaled_deep_inner_wall_film_single_wavelength_v2,single_wavelength_narrowband,50.0,20.0,20.0,15.0,20.0,48.0,"D00 convention: R=refl/abs(input), T=-trans/abs(input), A=1-R-T.",3257.9589383602142,measured_lossy_wall_film,1.43895343,0.6113474279999999,1.6968412959865498,1.7594009568845557,0.7237419674010624,INTERPOLATED_WITHIN_DATA_RANGE,VALID,nk_interpolated_single_wavelength_conductivity,8.1014,24.927,Valid only for narrowband single-wavelength simulation; not a broadband dispersive fit.
smoke,scaled_inner_wall_film_2um,2.0,sidewalls_and_bottom,Hz,10.009,0.5666323977262426,-0.0002153624756058533,0.4335829647493632,-86954.00623997228,49270.95704765816,18.726630047687244,0.0002153624756058533,-0.0002153624756058533,VALID,NUMERICAL_PASS,True,True,VALID,24,4.0,25.0,12.0,20.0,0.06,scaled_deep_inner_wall_film_single_wavelength_v2,single_wavelength_narrowband,50.0,20.0,20.0,15.0,20.0,48.0,"D00 convention: R=refl/abs(input), T=-trans/abs(input), A=1-R-T.",3619.3331727981567,measured_lossy_wall_film,1.67437293,0.3129405069999999,2.705592947795368,1.0479582272425507,0.24314799481601532,INTERPOLATED_WITHIN_DATA_RANGE,VALID,nk_interpolated_single_wavelength_conductivity,8.1014,24.927,Valid only for narrowband single-wavelength simulation; not a broadband dispersive fit.
smoke,scaled_inner_wall_film_2um,2.0,sidewalls_and_bottom,Hz,10.985,0.5887431897549322,-2.1274573849743692e-09,0.41125681237252515,-104740.59740744779,61665.313414498,0.00022283115746110207,2.1274573849743692e-09,-2.1274573849743692e-09,VALID,NUMERICAL_PASS,True,True,VALID,24,4.0,25.0,12.0,20.0,0.06,scaled_deep_inner_wall_film_single_wavelength_v2,single_wavelength_narrowband,50.0,20.0,20.0,15.0,20.0,48.0,"D00 convention: R=refl/abs(input), T=-trans/abs(input), A=1-R-T.",3973.1594989299774,measured_lossy_wall_film,1.52686461,0.163827002,2.304476250686144,0.5002833030323984,0.12417197216686165,INTERPOLATED_WITHIN_DATA_RANGE,VALID,nk_interpolated_single_wavelength_conductivity,8.1014,24.927,Valid only for narrowband single-wavelength simulation; not a broadband dispersive fit.
smoke,scaled_inner_wall_film_2um,2.0,sidewalls_and_bottom,Hz,12.345,0.5905476039037051,-2.5917573154019294e-05,0.4094783136694489,-132282.83870100544,78119.31343245908,3.428450149054643,2.5917573154019294e-05,-2.5917573154019294e-05,VALID,NUMERICAL_PASS,True,True,VALID,24,4.0,25.0,12.0,20.0,0.06,scaled_deep_inner_wall_film_single_wavelength_v2,single_wavelength_narrowband,50.0,20.0,20.0,15.0,20.0,48.0,"D00 convention: R=refl/abs(input), T=-trans/abs(input), A=1-R-T.",6122.46789765358,measured_lossy_wall_film,1.48578686,0.35792435,2.0794527530257367,1.063598592208082,0.2603259552290157,INTERPOLATED_WITHIN_DATA_RANGE,VALID,nk_interpolated_single_wavelength_conductivity,8.1014,24.927,Valid only for narrowband single-wavelength simulation; not a broadband dispersive fit.
