case_name,polarization,film_thickness_um,coating_mode,resolution,pml_thickness_um,mean_A_8p1014_12p398_strict,mean_A_8p1014_12p962_extended,extended_metric_warning,peak_A_strict,peak_wavelength_strict_um,valid_point_count_strict,total_planned_point_count_strict,valid_point_count_extended,numerical_status,max_abs_T,route_decision,physics_note,enhancement_over_flat_Ti_absolute,enhancement_over_flat_Ti_relative,enhancement_over_scaled_bare_absolute,enhancement_over_scaled_bare_relative
scaled_inner_wall_film_3um,Ez,3.0,sidewalls_and_bottom,24,4.0,0.41259808379094143,0.41259808379094143,TI_SUBSTRATE_MATERIAL_EXTRAPOLATION_WARNING,0.4390572441298607,12.345,5,5,5,CODE_PASS,5.655484469468787e-07,PARTIAL_ABSORPTION_ENHANCEMENT_BUT_BELOW_CONTINUE_THRESHOLD,,,,,
scaled_inner_wall_film_3um,Hz,3.0,sidewalls_and_bottom,24,4.0,0.4253411519397637,0.4253411519397637,TI_SUBSTRATE_MATERIAL_EXTRAPOLATION_WARNING,0.4388760777753311,9.0016,5,5,5,CODE_PASS,0.0006034292225011668,PARTIAL_ABSORPTION_ENHANCEMENT_BUT_BELOW_CONTINUE_THRESHOLD,,,,,
scaled_inner_wall_film_3um,unpolarized_2D_proxy,3.0,sidewalls_and_bottom,24,4.0,0.41896961786535264,0.41896961786535264,TI_SUBSTRATE_MATERIAL_EXTRAPOLATION_WARNING,0.427336782401184,8.1014,5,5,5,CODE_PASS,0.00030199738547405684,PARTIAL_ABSORPTION_ENHANCEMENT_BUT_BELOW_CONTINUE_THRESHOLD,A_unpolarized_2D_proxy=(A_Ez+A_Hz)/2; this is a 2D polarization-average proxy and is not a true 3D non-polarized emissivity.,,,,
