case_name,polarization,film_thickness_um,coating_mode,resolution,pml_thickness_um,mean_A_8p1014_12p398_strict,mean_A_8p1014_12p962_extended,extended_metric_warning,peak_A_strict,peak_wavelength_strict_um,valid_point_count_strict,total_planned_point_count_strict,valid_point_count_extended,numerical_status,max_abs_T,route_decision,physics_note,enhancement_over_flat_Ti_absolute,enhancement_over_flat_Ti_relative,enhancement_over_scaled_bare_absolute,enhancement_over_scaled_bare_relative
scaled_inner_wall_film_500nm,Ez,0.5,sidewalls_and_bottom,24,4.0,0.11426589169552985,0.11426589169552985,TI_SUBSTRATE_MATERIAL_EXTRAPOLATION_WARNING,0.15133190308997732,9.0016,5,5,5,CODE_PASS,8.20870251817879e-07,SCALED_INNER_WALL_FILM_ROUTE_FAIL_FOR_HIGH_EMISSIVITY,,,,,
scaled_inner_wall_film_500nm,Hz,0.5,sidewalls_and_bottom,24,4.0,0.2551216782338237,0.2551216782338237,TI_SUBSTRATE_MATERIAL_EXTRAPOLATION_WARNING,0.3591126241197379,9.0016,4,5,4,CODE_PASS,0.004629784791197832,SCALED_INNER_WALL_FILM_ROUTE_FAIL_FOR_HIGH_EMISSIVITY,,,,,
scaled_inner_wall_film_500nm,unpolarized_2D_proxy,0.5,sidewalls_and_bottom,24,4.0,0.18523750965429253,0.18523750965429253,TI_SUBSTRATE_MATERIAL_EXTRAPOLATION_WARNING,0.2552222636048576,9.0016,4,5,4,CODE_PASS,0.0023151718296643945,SCALED_INNER_WALL_FILM_ROUTE_FAIL_FOR_HIGH_EMISSIVITY,A_unpolarized_2D_proxy=(A_Ez+A_Hz)/2; this is a 2D polarization-average proxy and is not a true 3D non-polarized emissivity.,,,,
