case_name,polarization,film_thickness_um,coating_mode,resolution,pml_thickness_um,mean_A_8p1014_12p398_strict,mean_A_8p1014_12p962_extended,extended_metric_warning,peak_A_strict,peak_wavelength_strict_um,valid_point_count_strict,total_planned_point_count_strict,valid_point_count_extended,numerical_status,max_abs_T,route_decision,physics_note,enhancement_over_flat_Ti_absolute,enhancement_over_flat_Ti_relative,enhancement_over_scaled_bare_absolute,enhancement_over_scaled_bare_relative
scaled_inner_wall_film_1um,Ez,1.0,sidewalls_and_bottom,24,4.0,0.2397011703898654,0.2397011703898654,TI_SUBSTRATE_MATERIAL_EXTRAPOLATION_WARNING,0.332506837998033,9.0016,5,5,5,CODE_PASS,8.506382227730531e-07,SCALED_INNER_WALL_FILM_ROUTE_FAIL_FOR_HIGH_EMISSIVITY,,,,,
scaled_inner_wall_film_1um,Hz,1.0,sidewalls_and_bottom,24,4.0,0.36514311304793506,0.36514311304793506,TI_SUBSTRATE_MATERIAL_EXTRAPOLATION_WARNING,0.42678843276469913,9.0016,5,5,5,CODE_PASS,0.0006334679058460959,PARTIAL_ABSORPTION_ENHANCEMENT_BUT_BELOW_CONTINUE_THRESHOLD,,,,,
scaled_inner_wall_film_1um,unpolarized_2D_proxy,1.0,sidewalls_and_bottom,24,4.0,0.30242214171890025,0.30242214171890025,TI_SUBSTRATE_MATERIAL_EXTRAPOLATION_WARNING,0.37964763538136603,9.0016,5,5,5,CODE_PASS,0.0003171592720344345,PARTIAL_ABSORPTION_ENHANCEMENT_BUT_BELOW_CONTINUE_THRESHOLD,A_unpolarized_2D_proxy=(A_Ez+A_Hz)/2; this is a 2D polarization-average proxy and is not a true 3D non-polarized emissivity.,,,,
