wavelength_um,R_res32,T_res32,A_res32,dR_vs_res50_res32,R_res50,T_res50,A_res50,dR_vs_res50_res50
5.769230769230769,0.8708633439007012,5.100940641554888e-17,0.12913665609929875,0.0013739415912730202,0.8694894023094282,4.5802113796036636e-17,0.13051059769057177,0.0
5.7915057915057915,0.8715544062290602,4.3204737186608293e-17,0.12844559377093973,0.0013664629577069265,0.8701879432713533,3.871971082229885e-17,0.12981205672864668,0.0
5.813953488372094,0.8722435391625684,3.6037668883990037e-17,0.1277564608374316,0.0013591551501421772,0.8708843840124262,3.22579872206044e-17,0.1291156159875738,0.0
5.836575875486381,0.8729306635075322,2.951761113162488e-17,0.12706933649246774,0.0013519959475428722,0.8715786675599894,2.6403988582904658e-17,0.1284213324400106,0.0
5.859375,0.8736157024235743,2.3652213064519204e-17,0.12638429757642564,0.001344963022835155,0.8722707394007392,2.1145433695559826e-17,0.1277292605992608,0.0
5.882352941176471,0.8742985818468288,1.844734990968261e-17,0.12570141815317112,0.0013380344307279968,0.8729605474161009,1.647071575670609e-17,0.12703945258389912,0.0
5.905511811023622,0.8749792308185496,1.3907114819238513e-17,0.12502076918145041,0.0013311890317072583,0.8736480417868423,1.2368958125654478e-17,0.1263519582131577,0.0
5.928853754940712,0.8756575817250185,1.0033816326957597e-17,0.12434241827498148,0.0013244068517309637,0.8743331748732875,8.830157780801869e-18,0.12566682512671246,0.0
5.952380952380953,0.8763335704559426,6.82798170411046e-18,0.12366642954405738,0.0013176693787133598,0.8750159010772293,5.8454210016445796e-18,0.12498409892277074,0.0
5.9760956175298805,0.8770071364883454,4.288366390960444e-18,0.12299286351165462,0.00131095979765683,0.8756961766906886,3.4072711876380033e-18,0.12430382330931145,0.0
5.999999999999999,0.8776782229037463,2.41196958242219e-18,0.12232177709625369,0.001304263167022368,0.8763739597367239,1.509990248390797e-18,0.12362604026327606,0.0
6.024096385542169,0.8783467763462037,1.1940559516288223e-18,0.12165322365379627,0.001297566539731676,0.877049209806472,1.4994375066428664e-19,0.12295079019352795,0.0
6.048387096774194,0.8790127469293553,6.281834070464749e-19,0.12098725307064473,0.0012908590330815706,0.8777218878962737,-6.741637948459555e-19,0.1222781121037263,0.0
6.072874493927125,0.8796760880998643,7.062366992776651e-19,0.1203239119001357,0.001284131851652881,0.8783919562482114,-9.611540006651051e-19,0.12160804375178857,0.0
6.097560975609757,0.8803367564647944,1.4184666239026364e-18,0.11966324353520563,0.0012773782679376122,0.8790593781968568,-7.074015587747344e-19,0.12094062180314324,0.0
6.122448979591836,0.8809947115902625,2.7535345085366603e-18,0.11900528840973745,0.0012705935658090528,0.8797241180244535,9.294870377048693e-20,0.1202758819755465,0.0
6.147540983606556,0.8816499157779231,4.69856162533649e-18,0.11835008422207693,0.0012637749514731178,0.88038614082645,1.4475624853922471e-18,0.11961385917355005,0.0
6.17283950617284,0.8823023338258409,7.239183135418365e-18,0.1176976661741591,0.0012569214370550252,0.8810454123887859,3.365299236217807e-18,0.11895458761121414,0.0
6.198347107438017,0.8829519327795339,1.0359606148188694e-17,0.11704806722046611,0.0012500337015438623,0.88170189907799,5.855419261433437e-18,0.11829810092200999,0.0
6.224066390041493,0.8835986816786021,1.4042671466139663e-17,0.11640131832139787,0.001243113933859119,0.882355567744743,8.926650546096533e-18,0.11764443225525699,0.0
6.25,0.8842425513038178,1.8269918583444107e-17,0.1157574486961822,0.001236165662505062,0.8830063856413127,1.2586162690985178e-17,0.11699361435868726,0.0
6.276150627615063,0.8848835139288971,2.3021653513080277e-17,0.11511648607110289,0.0012291935758927952,0.8836543203530043,1.683850318706419e-17,0.1163456796469957,0.0
6.302521008403361,0.8855215430808608,2.827701903153826e-17,0.11447845691913913,0.0012222033374430508,0.8842993397434178,2.1684555019899785e-17,0.11570066025658218,0.0
6.329113924050633,0.8861566133121191,3.401406695099963e-17,0.11384338668788083,0.0012152013989203958,0.8849414119131987,2.7120574250292217e-17,0.11505858808680122,0.0
6.3559322033898304,0.8867886999870307,4.0209832054010816e-17,0.11321130001296927,0.0012081948152062871,0.8855805051718244,3.313736202906507e-17,0.11441949482817557,0.0
6.382978723404255,0.887417779085184,4.684040735515164e-17,0.11258222091481591,0.0012011910635477685,0.8862165880216363,3.9719617980311566e-17,0.11378341197836368,0.0
6.410256410256411,0.8880438270230921,5.3881020385073436e-17,0.1119561729769078,0.0011941978696211608,0.886849629153471,4.684551171995947e-17,0.11315037084652897,0.0
6.437768240343348,0.8886668204956507,6.130611022442064e-17,0.11133317950434923,0.0011872230427256714,0.887479597452925,5.4486497272310455e-17,0.1125204025470749,0.0
6.46551724137931,0.8892867363381968,6.908940504691639e-17,0.11071326366180316,0.0011802743218748413,0.8881064620163219,6.260738216228061e-17,0.111893537983678,0.0
6.4935064935064934,0.889903551409693,7.720399996097941e-17,0.1100964485903069,0.0011733592342880739,0.8887301921754049,7.116664984155122e-17,0.11126980782459499,0.0
6.521739130434783,0.8905172424971218,8.562243496747006e-17,0.10948275750287809,0.0011664849674245525,0.8893507575296973,8.011702163393499e-17,0.11064924247030264,0.0
6.550218340611353,0.8911277862410402,9.431677287608176e-17,0.10887221375895974,0.0011596582555229995,0.8899681279855172,8.940623323536212e-17,0.11003187201448275,0.0
6.578947368421053,0.8917351590816561,1.0325867704425482e-16,0.10826484091834378,0.0011528852811210077,0.8905822738005351,9.897799151450305e-17,0.10941772619946478,0.0
6.607929515418503,0.8923393372249312,1.124194888201146e-16,0.1076606627750687,0.0011461715920173532,0.8911931656329138,1.0877307031487488e-16,0.10880683436708605,0.0
6.6371681415929205,0.8929402966276586,1.2177030458418878e-16,0.10705970337234126,0.0011395220337335754,0.891800774593925,1.1873049937669782e-16,0.10819922540607484,0.0
6.666666666666667,0.8935380130004841,1.3128205229391318e-16,0.1064619869995158,0.0011329406973257239,0.8924050723031584,1.2878879843692898e-16,0.10759492769684152,0.0
6.696428571428572,0.894132461827644,1.4092556743945617e-16,0.10586753817235581,0.0011264308823741853,0.8930060309452699,1.3888720894093376e-16,0.10699396905472999,0.0
6.726457399103139,0.8947236184020508,1.5067166832143786e-16,0.10527638159794901,0.0011199950745979237,0.8936036233274529,1.4896687839325962e-16,0.10639637667254694,0.0
6.756756756756757,0.8953114578742853,1.604912305577344e-16,0.10468854212571449,0.001113634937554786,0.8941978229367306,1.5897195687097204e-16,0.10580217706326929,0.0
6.787330316742082,0.8958959553140066,1.703552607218743e-16,0.10410404468599327,0.0011073513176891314,0.8947886039963174,1.6885057122833925e-16,0.1052113960036824,0.0
6.818181818181818,0.8964770857822014,1.8023496900711601e-16,0.1035229142177984,0.0011011442619424106,0.895375941520259,1.7855564960046427e-16,0.10462405847974081,0.0
6.849315068493151,0.8970548244126989,1.9010184080075166e-16,0.1029451755873009,0.0010950130469218333,0.8959598113657771,1.8804557651457364e-16,0.10404018863422274,0.0
6.880733944954129,0.8976291465014294,1.9992770704169257e-16,0.10237085349857036,0.0010889562188139967,0.8965401902826154,1.9728466680051792e-16,0.10345980971738436,0.0
6.912442396313364,0.8982000276017481,2.0968481322279137e-16,0.10179997239825168,0.0010829716428276681,0.8971170559589204,2.0624345415321357e-16,0.10288294404107935,0.0
6.944444444444445,0.8987674436243913,2.1934588688745489e-16,0.10123255637560846,0.0010770565612097105,0.8976903870631816,2.148987972878169e-16,0.10230961293681819,0.0
6.9767441860465125,0.8993313709404928,2.288842034590038e-16,0.10066862905950702,0.001071207658712492,0.8982601632817803,2.2323381286296524e-16,0.10173983671821951,0.0
7.009345794392524,0.8998917864862284,2.3827365023112767e-16,0.1001082135137714,0.0010654211342840947,0.8988263653519443,2.312376495229479e-16,0.1011736346480555,0.0
7.04225352112676,0.9004486678676629,2.4748878833988007e-16,0.09955133213233688,0.0010596927779995546,0.8993889750896633,2.3890512140257986e-16,0.10061102491033645,0.0
7.075471698113208,0.9010019934644788,2.5650491253141523e-16,0.0989980065355209,0.0010540180519106324,0.8999479754125682,2.462362222043185e-16,0.10005202458743154,0.0
7.109004739336493,0.9015517425313191,2.652981085366211e-16,0.09844825746868065,0.0010483921738415614,0.9005033503574775,2.532355425236405e-16,0.09949664964252222,0.0
7.142857142857142,0.9020978952955188,2.738453078632195e-16,0.09790210470448096,0.0010428102028392505,0.9010550850926795,2.5991161355809694e-16,0.09894491490732023,0.0
7.177033492822968,0.902640433050136,2.8212433981893255e-16,0.09735956694986375,0.0010372671252998344,0.9016031659248361,2.662761998300676e-16,0.0983968340751636,0.0
7.211538461538462,0.9031793382412151,2.9011398058496804e-16,0.0968206617587846,0.0010317579405655364,0.9021475803006496,2.7234356226259295e-16,0.09785241969935016,0.0
7.246376811594202,0.9037145945483602,2.977939991689763e-16,0.09628540545163948,0.0010262777450325,0.9026883168033277,2.781297110723206e-16,0.097311683196672,0.0
7.281553398058254,0.9042461869577062,3.0514520007858057e-16,0.0957538130422935,0.0010208218136456004,0.9032253651440606,2.836516656908053e-16,0.09677463485593912,0.0
7.317073170731708,0.9047741018265649,3.1214946257279535e-16,0.09522589817343477,0.0010153856778770676,0.9037587161486879,2.8892673649342585e-16,0.09624128385131185,0.0
7.352941176470588,0.905298326938981,3.1878977636650207e-16,0.09470167306101863,0.0010099651991485326,0.9042883617398325,2.939718406833357e-16,0.0957116382601672,0.0
7.389162561576355,0.9058188515516816,3.2505027368428865e-16,0.09418114844831806,0.0010045566369285552,0.9048142949147531,2.9880286239492567e-16,0.09518570508524662,0.0
