wavelength_um,reflectance,transmittance,absorptance,input_flux_raw,reflection_flux_raw,transmission_flux_raw,raw_transmittance,signed_transmittance,fresnel_reflectance,fresnel_absorptance,energy_error
5.555555555555555,0.863864348560634,-1.6084239874990968e-16,0.13613565143936618,-0.05086664716868726,0.043941883019841636,8.18151354697696e-18,1.6084239874990968e-16,-1.6084239874990968e-16,0.8613741399641377,0.1386258600358623,0.0
5.5762081784386615,0.8645703394885492,-1.4754912069034636e-16,0.13542966051145092,-0.05791495864349155,0.05007155545586878,8.545301222664953e-18,1.4754912069034636e-16,-1.4754912069034636e-16,0.8620958438889252,0.13790415611107476,0.0
5.597014925373134,0.8652751559937388,-1.3470814395539817e-16,0.1347248440062613,-0.06580803408437655,0.0569420569580002,8.864878128859945e-18,1.3470814395539817e-16,-1.3470814395539817e-16,0.8628159484409146,0.13718405155908542,0.0
5.617977528089888,0.8659787410516944,-1.223449824239301e-16,0.13402125894830574,-0.07462726426291738,0.0646256243545333,9.130271334592614e-18,1.223449824239301e-16,-1.223449824239301e-16,0.8635344023107497,0.13646559768925026,0.0
5.639097744360902,0.8666810302591584,-1.1048369003526076e-16,0.13331896974084168,-0.08445910526744944,0.0731991043679598,9.331353607024344e-18,1.1048369003526076e-16,-1.1048369003526076e-16,0.8642511544668104,0.13574884553318955,0.0
5.660377358490566,0.8673819531870092,-9.914682551560209e-17,0.13261804681299094,-0.09539501905227117,0.08274391794987092,9.458113309033066e-18,9.914682551560209e-17,-9.914682551560209e-17,0.864966154173598,0.135033845826402,0.0
5.6818181818181825,0.8680814346784066,-8.835541713375157e-17,0.1319185653215935,-0.10753135262488037,0.09334597085951579,9.500977516127837e-18,8.835541713375157e-17,-8.835541713375157e-17,0.8656793510100035,0.13432064898999652,0.0
5.703422053231939,0.8687793960753717,-7.812892770667527e-17,0.1312206039246284,-0.12096914931076566,0.10509550448195845,9.451189921238816e-18,7.812892770667527e-17,-7.812892770667527e-17,0.8663906948874358,0.1336093051125642,0.0
5.7251908396946565,0.8694757563601365,-6.848522023400333e-17,0.13052424363986354,-0.1358138856886354,0.11808688098333538,9.301243872221948e-18,6.848522023400333e-17,-6.848522023400333e-17,0.8671001360678041,0.13289986393219588,0.0
5.74712643678161,0.8701704332016791,-5.944052466918493e-17,0.12982956679832097,-0.15217512807151798,0.1324182971165138,9.045369454171441e-18,5.944052466918493e-17,-5.944052466918493e-17,0.8678076251813356,0.13219237481866442,0.0
5.769230769230769,0.8708633439007012,-5.100940641554888e-17,0.12913665609929886,-0.1701661028322745,0.14819142133106517,8.680071897521575e-18,5.100940641554888e-17,-5.100940641554888e-17,0.8685131132442169,0.13148688675578313,0.0
5.7915057915057915,0.8715544062290602,-4.3204737186608293e-17,0.12844559377093984,-0.18990317544535804,0.16551094931629207,8.204716786019059e-18,4.3204737186608293e-17,-4.3204737186608293e-17,0.8692165516760476,0.1307834483239524,0.0
5.813953488372094,0.8722435391625684,-3.6037668883990037e-17,0.12775646083743167,-0.21150523384797304,0.18448407372296266,7.622155584644134e-18,3.6037668883990037e-17,-3.6037668883990037e-17,0.8699178923170929,0.13008210768290707,0.0
