period_um,top_width_um,bottom_width_um,depth_um,tilt_angle_deg,wavelength_um,reflectance,transmittance,absorptance,emissivity_proxy
10.0,4.0,4.0,3.0,10.0,9.278350515463918,0.8866758179027647,-3.721796395717446e-07,0.11332455427687484,0.11332455427687484
10.0,4.0,4.0,3.0,10.0,9.375,0.8863316177939131,-4.6055453429923695e-07,0.11366884276062118,0.11366884276062118
10.0,4.0,4.0,3.0,10.0,9.473684210526317,0.8855962632966902,-5.635618647298533e-07,0.11440430026517456,0.11440430026517456
10.0,4.0,4.0,3.0,10.0,9.574468085106384,0.8847724228261471,-6.824855079357746e-07,0.11522825965936084,0.11522825965936084
10.0,4.0,4.0,3.0,10.0,9.67741935483871,0.8842236429219895,-8.18588871043025e-07,0.11577717566688153,0.11577717566688153
10.0,4.0,4.0,3.0,10.0,9.782608695652174,0.8843079169068339,-9.731123148319628e-07,0.11569305620548097,0.11569305620548097
10.0,4.0,4.0,3.0,10.0,9.890109890109892,0.8853035058888652,-1.1472775910148514e-06,0.11469764138872582,0.11469764138872582
10.0,4.0,4.0,3.0,10.0,10.0,0.8873415063180089,-1.3422997920964797e-06,0.1126598359817832,0.1126598359817832
10.0,4.0,4.0,3.0,10.0,10.112359550561798,0.8903603575887006,-1.5594065348033216e-06,0.10964120181783422,0.10964120181783422
10.0,4.0,4.0,3.0,10.0,10.227272727272728,0.8940951238766047,-1.7998632774162333e-06,0.1059066759866727,0.1059066759866727
10.0,4.0,4.0,3.0,10.0,10.344827586206899,0.8981089537944973,-2.0650029209390857e-06,0.10189311120842365,0.10189311120842365
10.0,4.0,4.0,3.0,10.0,10.465116279069768,0.9018662315494791,-2.3562572694159534e-06,0.09813612470779032,0.09813612470779032
10.0,4.0,4.0,3.0,10.0,10.588235294117647,0.9048378120506022,-2.6751875941966932e-06,0.09516486313699199,0.09516486313699199
10.0,4.0,4.0,3.0,10.0,10.714285714285715,0.9066200911526127,-3.023511457388538e-06,0.09338293235884473,0.09338293235884473
10.0,4.0,4.0,3.0,10.0,10.843373493975905,0.9070434395444357,-3.4031229908750547e-06,0.09295996357855521,0.09295996357855521
10.0,4.0,4.0,3.0,10.0,10.975609756097562,0.9062435355189694,-3.816103747919142e-06,0.0937602805847785,0.0937602805847785
10.0,4.0,4.0,3.0,10.0,11.11111111111111,0.9046726457948887,-4.26472062253732e-06,0.09533161892573383,0.09533161892573383
10.0,4.0,4.0,3.0,10.0,11.250000000000002,0.9030372842079618,-4.751405548986087e-06,0.09696746719758717,0.09696746719758717
10.0,4.0,4.0,3.0,10.0,11.392405063291141,0.9021630841962244,-5.2787079086172645e-06,0.09784219451168424,0.09784219451168424
10.0,4.0,4.0,3.0,10.0,11.53846153846154,0.9028050136267898,-5.8492036832069765e-06,0.09720083557689344,0.09720083557689344
10.0,4.0,4.0,3.0,10.0,11.688311688311689,0.9054379579442559,-6.465333974306195e-06,0.09456850738971845,0.09456850738971845
10.0,4.0,4.0,3.0,10.0,11.842105263157896,0.9100752146464101,-7.129127670113293e-06,0.08993191448126006,0.08993191448126006
10.0,4.0,4.0,3.0,10.0,12.000000000000004,0.9161665962560016,-7.841736193942539e-06,0.08384124548019234,0.08384124548019234
10.0,4.0,4.0,3.0,10.0,12.162162162162163,0.9226205462446396,-8.602668684161866e-06,0.07738805642404453,0.07738805642404453
10.0,4.0,4.0,3.0,10.0,12.328767123287673,0.9279746923810637,-9.40855804155104e-06,0.07203471617697788,0.07203471617697788
10.0,4.0,4.0,3.0,10.0,12.500000000000002,0.9307080005481596,-1.0251203394303436e-05,0.0693022506552347,0.0693022506552347
10.0,4.0,4.0,3.0,10.0,12.676056338028172,0.9296496405712377,-1.1114509108040541e-05,0.07036147393787037,0.07036147393787037
10.0,4.0,4.0,3.0,10.0,12.85714285714286,0.9244022753902659,-1.1969753098690944e-05,0.07560969436283282,0.07560969436283282
10.0,4.0,4.0,3.0,10.0,13.043478260869566,0.9156702627064323,-1.276833411662258e-05,0.08434250562768436,0.08434250562768436
10.0,4.0,4.0,3.0,10.0,13.235294117647062,0.905376189574227,-1.3430715736654423e-05,0.0946372411415096,0.0946372411415096
10.0,4.0,4.0,3.0,10.0,13.432835820895527,0.8964703796447152,-1.3829620690540875e-05,0.10354344997597534,0.10354344997597534
10.0,4.0,4.0,3.0,10.0,13.636363636363638,0.8923911828011305,-1.3764502453776814e-05,0.10762258170132327,0.10762258170132327
10.0,4.0,4.0,3.0,10.0,13.846153846153847,0.8962157096633471,-1.2922727340657452e-05,0.10379721306399359,0.10379721306399359
10.0,4.0,4.0,3.0,10.0,14.062500000000004,0.9096393870037108,-1.0820419195183206e-05,0.09037143341548436,0.09037143341548436
10.0,4.0,4.0,3.0,10.0,14.28571428571429,0.9320178458811368,-6.712045319187082e-06,0.0679888661641824,0.0679888661641824
10.0,4.0,4.0,3.0,10.0,14.516129032258068,0.9597692767680186,5.482419043011242e-07,0.040230174990077104,0.040230174990077104
10.0,4.0,4.0,3.0,10.0,14.754098360655739,0.9864406865015078,1.2720017758776058e-05,0.013546593480733378,0.013546593480733378
10.0,4.0,4.0,3.0,10.0,15.000000000000004,1.0036637209686738,3.250627692245371e-05,-0.0036962272455962984,-0.0036962272455962984
10.0,4.0,4.0,3.0,20.0,5.0,0.7985746679448527,-1.5458617498462712e-05,0.2014407906726458,0.2014407906726458
10.0,4.0,4.0,3.0,20.0,5.027932960893855,0.8093373922332584,-1.1419708654750092e-05,0.19067402747539636,0.19067402747539636
10.0,4.0,4.0,3.0,20.0,5.056179775280899,0.8141692352589258,-8.484320831423074e-06,0.1858392490619056,0.1858392490619056
10.0,4.0,4.0,3.0,20.0,5.084745762711864,0.8130478529949441,-6.338421377578762e-06,0.18695848542643348,0.18695848542643348
10.0,4.0,4.0,3.0,20.0,5.113636363636363,0.8074029108303,-4.760576794567725e-06,0.19260184974649455,0.19260184974649455
10.0,4.0,4.0,3.0,20.0,5.142857142857142,0.7994648558345334,-3.593756198115514e-06,0.2005387379216647,0.2005387379216647
10.0,4.0,4.0,3.0,20.0,5.1724137931034475,0.7915744733290944,-2.7259930887775887e-06,0.20842825266399442,0.20842825266399442
10.0,4.0,4.0,3.0,20.0,5.202312138728323,0.7856174173205069,-2.0770429231362602e-06,0.2143846597224162,0.2143846597224162
10.0,4.0,4.0,3.0,20.0,5.232558139534883,0.7826814505108938,-1.5891165282953093e-06,0.2173201386056345,0.2173201386056345
10.0,4.0,4.0,3.0,20.0,5.2631578947368425,0.7829631385314634,-1.2203993430153544e-06,0.21703808186787965,0.21703808186787965
10.0,4.0,4.0,3.0,20.0,5.294117647058823,0.7858910474451605,-9.40487884052486e-07,0.21410989304272357,0.21410989304272357
10.0,4.0,4.0,3.0,20.0,5.325443786982248,0.7903936064616693,-7.271566622667274e-07,0.20960712069499293,0.20960712069499293
10.0,4.0,4.0,3.0,20.0,5.357142857142857,0.7952246886626806,-5.640570124441448e-07,0.20477587539433184,0.20477587539433184
10.0,4.0,4.0,3.0,20.0,5.389221556886228,0.7992661466687561,-4.390748701747593e-07,0.20073429240611412,0.20073429240611412
10.0,4.0,4.0,3.0,20.0,5.421686746987951,0.8017479217575775,-3.431583112264574e-07,0.19825242140073376,0.19825242140073376
10.0,4.0,4.0,3.0,20.0,5.454545454545454,0.8023552713768627,-2.69481787340238e-07,0.19764499810492464,0.19764499810492464
10.0,4.0,4.0,3.0,20.0,5.48780487804878,0.8012217549344798,-2.1285196149251813e-07,0.19877845791748172,0.19877845791748172
10.0,4.0,4.0,3.0,20.0,5.521472392638037,0.7988301152825026,-1.6928620767971398e-07,0.2011700540037051,0.2011700540037051
10.0,4.0,4.0,3.0,20.0,5.555555555555555,0.7958576566345493,-1.357133484769722e-07,0.20414247907879915,0.20414247907879915
10.0,4.0,4.0,3.0,20.0,5.590062111801242,0.7930071654883204,-1.0975971042438502e-07,0.20699294427139003,0.20699294427139003
10.0,4.0,4.0,3.0,20.0,5.625,0.790859969276742,-8.959372472196663e-08,0.20914012031698276,0.20914012031698276
10.0,4.0,4.0,3.0,20.0,5.660377358490566,0.7897769479283416,-7.381007280453351e-08,0.21022312588173117,0.21022312588173117
10.0,4.0,4.0,3.0,20.0,5.696202531645569,0.7898594543725266,-6.134035075858567e-08,0.2101406069678242,0.2101406069678242
10.0,4.0,4.0,3.0,20.0,5.732484076433121,0.7909683575024975,-5.1381749560733084e-08,0.20903169387925205,0.20903169387925205
10.0,4.0,4.0,3.0,20.0,5.769230769230769,0.7927883693119032,-4.333855083237276e-08,0.2072116740266476,0.2072116740266476
10.0,4.0,4.0,3.0,20.0,5.806451612903226,0.7949180632502503,-3.677350667097455e-08,0.2050819735232564,0.2050819735232564
10.0,4.0,4.0,3.0,20.0,5.8441558441558445,0.7969640643279913,-3.13675857184949e-08,0.20303596703959445,0.20303596703959445
10.0,4.0,4.0,3.0,20.0,5.88235294117647,0.7986203499404079,-2.6887309558874112e-08,0.20137967694690168,0.20137967694690168
10.0,4.0,4.0,3.0,20.0,5.921052631578947,0.7997192783547619,-2.3159160087315767e-08,0.20028074480439823,0.20028074480439823
10.0,4.0,4.0,3.0,20.0,5.960264900662252,0.8002483032944194,-2.005048833900103e-08,0.1997517167560689,0.1997517167560689
10.0,4.0,4.0,3.0,20.0,5.999999999999999,0.800333731965999,-1.7456156812026384e-08,0.19966628549015783,0.19966628549015783
10.0,4.0,4.0,3.0,20.0,6.040268456375839,0.8001989747457512,-1.528992771115313e-08,0.19980104054417652,0.19980104054417652
10.0,4.0,4.0,3.0,20.0,6.081081081081081,0.8001085936965486,-1.3479457719228179e-08,0.19989141978290909,0.19989141978290909
10.0,4.0,4.0,3.0,20.0,6.122448979591836,0.8003106948663964,-1.1963724765511754e-08,0.19968931709732837,0.19968931709732837
10.0,4.0,4.0,3.0,20.0,6.164383561643836,0.8009889587951015,-1.0691805735223253e-08,0.1990110518967043,0.1990110518967043
10.0,4.0,4.0,3.0,20.0,6.206896551724138,0.8022324207996234,-9.622128193463893e-09,0.19776758882250478,0.19776758882250478
10.0,4.0,4.0,3.0,20.0,6.25,0.8040268207251992,-8.721595745395183e-09,0.1959731879963966,0.1959731879963966
10.0,4.0,4.0,3.0,20.0,6.293706293706294,0.8062668531287737,-7.964287661429435e-09,0.193733154835514,0.193733154835514
10.0,4.0,4.0,3.0,20.0,6.338028169014084,0.8087847957665695,-7.329711135262212e-09,0.19121521156314167,0.19121521156314167
10.0,4.0,4.0,3.0,20.0,6.382978723404255,0.8113883967998279,-6.800799684452729e-09,0.1886116100009718,0.1886116100009718
10.0,4.0,4.0,3.0,20.0,6.428571428571429,0.8138998867247318,-6.3619783637600724e-09,0.18610011963724657,0.18610011963724657
10.0,4.0,4.0,3.0,20.0,6.474820143884893,0.8161885630003035,-5.997646786415354e-09,0.18381144299734328,0.18381144299734328
10.0,4.0,4.0,3.0,20.0,6.521739130434783,0.8181913061717644,-5.691371819589474e-09,0.18180869951960743,0.18180869951960743
10.0,4.0,4.0,3.0,20.0,6.56934306569343,0.8199181536087597,-5.425954127283396e-09,0.18008185181719438,0.18008185181719438
10.0,4.0,4.0,3.0,20.0,6.617647058823529,0.82144310517306,-5.184366417326595e-09,0.17855690001130645,0.17855690001130645
10.0,4.0,4.0,3.0,20.0,6.666666666666667,0.8228830933501626,-4.95138995059259e-09,0.1771169116012273,0.1771169116012273
10.0,4.0,4.0,3.0,20.0,6.716417910447761,0.8243700490502355,-4.715631540153974e-09,0.17562995566539608,0.17562995566539608
10.0,4.0,4.0,3.0,20.0,6.7669172932330826,0.8260219358030173,-4.4715114866334934e-09,0.1739780686684942,0.1739780686684942
10.0,4.0,4.0,3.0,20.0,6.818181818181818,0.8279184198706965,-4.22078949018602e-09,0.17208158435009302,0.17208158435009302
10.0,4.0,4.0,3.0,20.0,6.870229007633588,0.830085609111312,-3.973244882904491e-09,0.16991439486193285,0.16991439486193285
10.0,4.0,4.0,3.0,20.0,6.923076923076923,0.8324923181053829,-3.7462423876927184e-09,0.16750768564085947,0.16750768564085947
10.0,4.0,4.0,3.0,20.0,6.976744186046512,0.8350580007694003,-3.5630780225347448e-09,0.16494200279367774,0.16494200279367774
10.0,4.0,4.0,3.0,20.0,7.03125,0.8376702699788307,-3.4501877768024354e-09,0.16232973347135712,0.16232973347135712
10.0,4.0,4.0,3.0,20.0,7.086614173228347,0.8402081919565082,-3.433487107943363e-09,0.1597918114769789,0.1597918114769789
10.0,4.0,4.0,3.0,20.0,7.142857142857142,0.8425665914125201,-3.534265725658743e-09,0.1574334121217456,0.1574334121217456
10.0,4.0,4.0,3.0,20.0,7.199999999999999,0.8446765720871144,-3.7651676018164115e-09,0.15532343167805315,0.15532343167805315
10.0,4.0,4.0,3.0,20.0,7.258064516129032,0.8465183197093573,-4.12682614244035e-09,0.15348168441746882,0.15348168441746882
10.0,4.0,4.0,3.0,20.0,7.317073170731708,0.8481238272969573,-4.6056937019566924e-09,0.15187617730873637,0.15187617730873637
10.0,4.0,4.0,3.0,20.0,7.3770491803278695,0.8495691629095024,-5.1735075741759704e-09,0.15043084226400522,0.15043084226400522
10.0,4.0,4.0,3.0,20.0,7.43801652892562,0.8509579190935534,-5.7886846232697314e-09,0.14904208669513117,0.14904208669513117
10.0,4.0,4.0,3.0,20.0,7.5,0.8523991724561447,-6.399754039009213e-09,0.14760083394360932,0.14760083394360932
10.0,4.0,4.0,3.0,20.0,7.563025210084034,0.8539843350706549,-6.9507464397451805e-09,0.1460156718800916,0.1460156718800916
10.0,4.0,4.0,3.0,20.0,7.627118644067796,0.8557675057143259,-7.3882823035285345e-09,0.14423250167395638,0.14423250167395638
10.0,4.0,4.0,3.0,20.0,7.692307692307692,0.8577532846996178,-7.669965099799831e-09,0.14224672297034735,0.14224672297034735
10.0,4.0,4.0,3.0,20.0,7.758620689655173,0.8598946130063337,-7.77360014952347e-09,0.1401053947672664,0.1401053947672664
10.0,4.0,4.0,3.0,20.0,7.82608695652174,0.8621012833236104,-7.706736651911845e-09,0.1378987243831263,0.1378987243831263
10.0,4.0,4.0,3.0,20.0,7.894736842105265,0.8642576918537211,-7.51606584892908e-09,0.1357423156623447,0.1357423156623447
10.0,4.0,4.0,3.0,20.0,7.964601769911504,0.8662465370813326,-7.296292525115921e-09,0.13375347021495992,0.13375347021495992
10.0,4.0,4.0,3.0,20.0,8.035714285714286,0.8679738784886161,-7.198212353427278e-09,0.1320261287095963,0.1320261287095963
10.0,4.0,4.0,3.0,20.0,8.108108108108109,0.8693905064433216,-7.435851933549483e-09,0.13060950099253033,0.13060950099253033
10.0,4.0,4.0,3.0,20.0,8.181818181818182,0.870505065545361,-8.292638675202201e-09,0.12949494274727769,0.12949494274727769
10.0,4.0,4.0,3.0,20.0,8.256880733944953,0.8713857708693705,-1.0126643664737093e-08,0.12861423925727314,0.12861423925727314
10.0,4.0,4.0,3.0,20.0,8.333333333333334,0.872149645185284,-1.3374968288990344e-08,0.12785036818968426,0.12785036818968426
10.0,4.0,4.0,3.0,20.0,8.41121495327103,0.8729406319447389,-1.855731962319508e-08,0.1270593866125807,0.1270593866125807
10.0,4.0,4.0,3.0,20.0,8.49056603773585,0.8739002660267352,-2.6278745820265434e-08,0.1260997602520106,0.1260997602520106
10.0,4.0,4.0,3.0,20.0,8.571428571428571,0.8751363630103244,-3.723139673753905e-08,0.12486367422107236,0.12486367422107236
10.0,4.0,4.0,3.0,20.0,8.653846153846155,0.8766960376148133,-5.2195061175402856e-08,0.12330401458024788,0.12330401458024788
10.0,4.0,4.0,3.0,20.0,8.737864077669904,0.8785490448175345,-7.203614000549693e-08,0.12145102721860553,0.12145102721860553
10.0,4.0,4.0,3.0,20.0,8.823529411764707,0.8805859122738585,-9.770467443120294e-08,0.11941418543081592,0.11941418543081592
10.0,4.0,4.0,3.0,20.0,8.910891089108912,0.8826327816091372,-1.302290863691041e-07,0.11736734861994921,0.11736734861994921
10.0,4.0,4.0,3.0,20.0,9.0,0.8844816907723588,-1.7070841942532585e-07,0.1155184799360606,0.1155184799360606
10.0,4.0,4.0,3.0,20.0,9.090909090909092,0.8859317612785377,-2.2030209606557156e-07,0.11406845902355839,0.11406845902355839
10.0,4.0,4.0,3.0,20.0,9.183673469387756,0.8868340289126881,-2.8021751457852783e-07,0.11316625130482644,0.11316625130482644
10.0,4.0,4.0,3.0,20.0,9.278350515463918,0.8871310674462993,-3.5169616662630026e-07,0.1128692842498673,0.1128692842498673
10.0,4.0,4.0,3.0,20.0,9.375,0.8868825477759558,-4.3599931647192324e-07,0.1131178882233607,0.1131178882233607
10.0,4.0,4.0,3.0,20.0,9.473684210526317,0.8862696459724259,-5.343945911819977e-07,0.11373088842216532,0.11373088842216532
10.0,4.0,4.0,3.0,20.0,9.574468085106384,0.885574640709909,-6.481450306642734e-07,0.11442600743512167,0.11442600743512167
10.0,4.0,4.0,3.0,20.0,9.67741935483871,0.8851366625451558,-7.785021886724627e-07,0.1148641159570329,0.1148641159570329
10.0,4.0,4.0,3.0,20.0,9.782608695652174,0.8852896153925947,-9.267047297410228e-07,0.11471131131213509,0.11471131131213509
10.0,4.0,4.0,3.0,20.0,9.890109890109892,0.8862928291466917,-1.09398362698957e-06,0.11370826483693527,0.11370826483693527
10.0,4.0,4.0,3.0,20.0,10.0,0.888268025789061,-1.2815745573855466e-06,0.11173325578549632,0.11173325578549632
10.0,4.0,4.0,3.0,20.0,10.112359550561798,0.8911568407876621,-1.4907374712934974e-06,0.10884464994980919,0.10884464994980919
10.0,4.0,4.0,3.0,20.0,10.227272727272728,0.8947109270727568,-1.722782664697772e-06,0.1052907957099079,0.1052907957099079
10.0,4.0,4.0,3.0,20.0,10.344827586206899,0.8985215680612902,-1.979102101547579e-06,0.1014804110408113,0.1014804110408113
10.0,4.0,4.0,3.0,20.0,10.465116279069768,0.9020883152862169,-2.2612043108673166e-06,0.09791394591809395,0.09791394591809395
10.0,4.0,4.0,3.0,20.0,10.588235294117647,0.9049176015947642,-2.5707509790838615e-06,0.09508496915621488,0.09508496915621488
10.0,4.0,4.0,3.0,20.0,10.714285714285715,0.9066341740164702,-2.909593374491681e-06,0.09336873557690432,0.09336873557690432
10.0,4.0,4.0,3.0,20.0,10.843373493975905,0.9070823659423984,-3.279806892166965e-06,0.09292091386449373,0.09292091386449373
10.0,4.0,4.0,3.0,20.0,10.975609756097562,0.906392388950241,-3.683722092564899e-06,0.09361129477185158,0.09361129477185158
10.0,4.0,4.0,3.0,20.0,11.11111111111111,0.9049901689880039,-4.123950284055052e-06,0.09501395496228017,0.09501395496228017
10.0,4.0,4.0,3.0,20.0,11.250000000000002,0.9035381108859707,-4.603400466152411e-06,0.09646649251449546,0.09646649251449546
10.0,4.0,4.0,3.0,20.0,11.392405063291141,0.902807747572508,-5.125281621010012e-06,0.09719737770911298,0.09719737770911298
10.0,4.0,4.0,3.0,20.0,11.53846153846154,0.9035014913542213,-5.693079017513394e-06,0.09650420172479621,0.09650420172479621
10.0,4.0,4.0,3.0,20.0,11.688311688311689,0.9060565550667554,-6.3104842067647815e-06,0.09394975541745135,0.09394975541745135
10.0,4.0,4.0,3.0,20.0,11.842105263157896,0.9104757940309245,-6.981244191364236e-06,0.08953118721326687,0.08953118721326687
10.0,4.0,4.0,3.0,20.0,12.000000000000004,0.9162339897918734,-7.708873708593296e-06,0.08377371908183516,0.08377371908183516
10.0,4.0,4.0,3.0,20.0,12.162162162162163,0.9223010653777665,-8.49614259276913e-06,0.07770743076482631,0.07770743076482631
10.0,4.0,4.0,3.0,20.0,12.328767123287673,0.9273047502715765,-9.344203120817897e-06,0.07270459393154427,0.07270459393154427
10.0,4.0,4.0,3.0,20.0,12.500000000000002,0.9298256662597609,-1.0251152875474087e-05,0.07018458489311455,0.07018458489311455
10.0,4.0,4.0,3.0,20.0,12.676056338028172,0.9287819603219227,-1.1209725604700713e-05,0.07122924940368197,0.07122924940368197
10.0,4.0,4.0,3.0,20.0,12.85714285714286,0.9238255213258827,-1.2203647801688553e-05,0.076186682321919,0.076186682321919
10.0,4.0,4.0,3.0,20.0,13.043478260869566,0.9156464860609796,-1.3201963787436465e-05,0.0843667159028078,0.0843667159028078
10.0,4.0,4.0,3.0,20.0,13.235294117647062,0.9060765623828448,-1.4150272026575217e-05,0.09393758788918173,0.09393758788918173
10.0,4.0,4.0,3.0,20.0,13.432835820895527,0.8979022898547402,-1.4957259635111085e-05,0.10211266740489493,0.10211266740489493
10.0,4.0,4.0,3.0,20.0,13.636363636363638,0.8943500727929663,-1.5474059744252522e-05,0.10566540126677795,0.10566540126677795
10.0,4.0,4.0,3.0,20.0,13.846153846153847,0.8982824266245852,-1.5462613687008646e-05,0.10173303598910177,0.10173303598910177
10.0,4.0,4.0,3.0,20.0,14.062500000000004,0.9112380496451219,-1.4547123485998167e-05,0.08877649747836411,0.08877649747836411
10.0,4.0,4.0,3.0,20.0,14.28571428571429,0.9325376199227825,-1.2139398529186587e-05,0.06747451947574669,0.06747451947574669
10.0,4.0,4.0,3.0,20.0,14.516129032258068,0.9587370986658983,-7.323750094491307e-06,0.0412702250841962,0.0412702250841962
10.0,4.0,4.0,3.0,20.0,14.754098360655739,0.9837136221772783,1.3210202504816967e-06,0.016285056802471207,0.016285056802471207
10.0,4.0,4.0,3.0,20.0,15.000000000000004,0.9995935581047207,1.59978008530942e-05,0.00039044409442618057,0.00039044409442618057
10.0,4.0,4.0,3.0,30.0,5.0,0.7808331593788264,-1.3807193999525064e-05,0.21918064781517316,0.21918064781517316
10.0,4.0,4.0,3.0,30.0,5.027932960893855,0.7916885736410672,-1.0257094151685223e-05,0.20832168345308452,0.20832168345308452
10.0,4.0,4.0,3.0,30.0,5.056179775280899,0.7964688191927717,-7.66185286625677e-06,0.2035388426600946,0.2035388426600946
10.0,4.0,4.0,3.0,30.0,5.084745762711864,0.795130746660944,-5.752714046456954e-06,0.2048750060531025,0.2048750060531025
10.0,4.0,4.0,3.0,30.0,5.113636363636363,0.789101053887238,-4.339780871357289e-06,0.2109032858936334,0.2109032858936334
10.0,4.0,4.0,3.0,30.0,5.142857142857142,0.7806301826082016,-3.2880131569580366e-06,0.21937310540495536,0.21937310540495536
10.0,4.0,4.0,3.0,30.0,5.1724137931034475,0.7721031436639978,-2.5007729499386598e-06,0.22789935710895215,0.22789935710895215
10.0,4.0,4.0,3.0,30.0,5.202312138728323,0.7654699907233169,-1.9084795013148617e-06,0.23453191775618443,0.23453191775618443
10.0,4.0,4.0,3.0,30.0,5.232558139534883,0.7618940237748105,-1.4607365873487602e-06,0.23810743696177683,0.23810743696177683
10.0,4.0,4.0,3.0,30.0,5.2631578947368425,0.7616463514434331,-1.1208313521146043e-06,0.23835476938791905,0.23835476938791905
10.0,4.0,4.0,3.0,30.0,5.294117647058823,0.7642166156545224,-8.618629422750212e-07,0.2357842462084199,0.2357842462084199
10.0,4.0,4.0,3.0,30.0,5.325443786982248,0.7685708544538267,-6.639997429295507e-07,0.23142980954591627,0.23142980954591627
10.0,4.0,4.0,3.0,30.0,5.357142857142857,0.7734717066230554,-5.125250236568228e-07,0.22652880590196822,0.22652880590196822
10.0,4.0,4.0,3.0,30.0,5.389221556886228,0.7777812106839646,-3.964384533561743e-07,0.2222191857544888,0.2222191857544888
10.0,4.0,4.0,3.0,30.0,5.421686746987951,0.7806865482203011,-3.0745291272496506e-07,0.21931375923261157,0.21931375923261157
10.0,4.0,4.0,3.0,30.0,5.454545454545454,0.7818168843005788,-2.392742775906001e-07,0.21818335497369876,0.21818335497369876
10.0,4.0,4.0,3.0,30.0,5.48780487804878,0.7812478202572197,-1.8708443275596326e-07,0.21875236682721302,0.21875236682721302
10.0,4.0,4.0,3.0,30.0,5.521472392638037,0.779413244981896,-1.4717010730614823e-07,0.22058690218821128,0.22058690218821128
10.0,4.0,4.0,3.0,30.0,5.555555555555555,0.7769591066378732,-1.1665576537081774e-07,0.22304101001789223,0.22304101001789223
10.0,4.0,4.0,3.0,30.0,5.590062111801242,0.774578735580868,-9.331004798147422e-08,0.22542135772918,0.22542135772918
10.0,4.0,4.0,3.0,30.0,5.625,0.7728657778354474,-7.540359587205593e-08,0.22713429756814846,0.22713429756814846
10.0,4.0,4.0,3.0,30.0,5.660377358490566,0.7722109218944898,-6.160238170834692e-08,0.22778913970789189,0.22778913970789189
10.0,4.0,4.0,3.0,30.0,5.696202531645569,0.772755492349571,-5.088548017238963e-08,0.2272445585359092,0.2272445585359092
10.0,4.0,4.0,3.0,30.0,5.732484076433121,0.7744017124448127,-4.247983212541673e-08,0.22559833003501942,0.22559833003501942
10.0,4.0,4.0,3.0,30.0,5.769230769230769,0.7768685193321868,-3.580722810062863e-08,0.22313151647504129,0.22313151647504129
10.0,4.0,4.0,3.0,30.0,5.806451612903226,0.7797748672057826,-3.0440607690189006e-08,0.2202251632348251,0.2202251632348251
10.0,4.0,4.0,3.0,30.0,5.8441558441558445,0.7827300743301797,-2.606798753935659e-08,0.21726995173780783,0.21726995173780783
10.0,4.0,4.0,3.0,30.0,5.88235294117647,0.7854126246453972,-2.2463030285761415e-08,0.2145873978176331,0.2145873978176331
10.0,4.0,4.0,3.0,30.0,5.921052631578947,0.7876238803999531,-1.9461586663196264e-08,0.21237613906163355,0.21237613906163355
10.0,4.0,4.0,3.0,30.0,5.960264900662252,0.7893099575493149,-1.6943613079631806e-08,0.2106900593942982,0.2106900593942982
10.0,4.0,4.0,3.0,30.0,5.999999999999999,0.7905520416139717,-1.4819802756486711e-08,0.209447973205831,0.209447973205831
10.0,4.0,4.0,3.0,30.0,6.040268456375839,0.7915313609633178,-1.3022163780011583e-08,0.20846865205884602,0.20846865205884602
10.0,4.0,4.0,3.0,30.0,6.081081081081081,0.7924789683090033,-1.1497699473583334e-08,0.20752104318869616,0.20752104318869616
10.0,4.0,4.0,3.0,30.0,6.122448979591836,0.7936219862015303,-1.0204334663843437e-08,0.2063780240028043,0.2063780240028043
10.0,4.0,4.0,3.0,30.0,6.164383561643836,0.7951371180104476,-9.108298858834173e-09,0.20486289109785125,0.20486289109785125
10.0,4.0,4.0,3.0,30.0,6.206896551724138,0.7971194891566077,-8.182315781394809e-09,0.20288051902570808,0.20288051902570808
10.0,4.0,4.0,3.0,30.0,6.25,0.7995710075752174,-7.404134844300111e-09,0.20042899982891746,0.20042899982891746
10.0,4.0,4.0,3.0,30.0,6.293706293706294,0.802408262108558,-6.755143066387762e-09,0.19759174464658508,0.19759174464658508
10.0,4.0,4.0,3.0,30.0,6.338028169014084,0.8054862999389891,-6.218983948378119e-09,0.1945137062799948,0.1945137062799948
10.0,4.0,4.0,3.0,30.0,6.382978723404255,0.8086320416804199,-5.780256378046219e-09,0.19136796409983647,0.19136796409983647
10.0,4.0,4.0,3.0,30.0,6.428571428571429,0.811679943218702,-5.423454266621674e-09,0.1883200622047523,0.1883200622047523
10.0,4.0,4.0,3.0,30.0,6.474820143884893,0.814502844543435,-5.1323300017405594e-09,0.18549716058889498,0.18549716058889498
10.0,4.0,4.0,3.0,30.0,6.521739130434783,0.8170325408707916,-4.889826709942913e-09,0.18296746401903513,0.18296746401903513
10.0,4.0,4.0,3.0,30.0,6.56934306569343,0.8192670555417766,-4.678639886981887e-09,0.1807329491368633,0.1807329491368633
10.0,4.0,4.0,3.0,30.0,6.617647058823529,0.8212643664633528,-4.48235867835596e-09,0.1787356380190059,0.1787356380190059
10.0,4.0,4.0,3.0,30.0,6.666666666666667,0.8231249104250978,-4.287024179191302e-09,0.17687509386192635,0.17687509386192635
10.0,4.0,4.0,3.0,30.0,6.716417910447761,0.8249671182514138,-4.082848734094457e-09,0.17503288583143495,0.17503288583143495
10.0,4.0,4.0,3.0,30.0,6.7669172932330826,0.8269012256088235,-3.865784187169129e-09,0.17309877825696068,0.17309877825696068
