wavelength_um,reflectance_groove,transmittance_groove,absorptance_groove,emissivity_proxy_groove,raw_transmittance_groove,signed_transmittance_groove,reflectance_flat,transmittance_flat,absorptance_flat,emissivity_proxy_flat,raw_transmittance_flat,signed_transmittance_flat,delta_R,delta_A,energy_error_groove
5.294117647058823,0.80048860008432,-1.0628885219970264e-06,0.199512462804202,0.199512462804202,1.0628885219970264e-06,-1.0628885219970264e-06,0.8543434952391482,-3.670300795654555e-16,0.14565650476085215,0.14565650476085215,3.670300795654555e-16,-3.670300795654555e-16,-0.05385489515482822,0.05385595804334986,0.0
5.325443786982248,0.805335017152162,-8.243250608746226e-07,0.19466580717289883,0.19466580717289883,8.243250608746226e-07,-8.243250608746226e-07,0.8555462890076277,-3.3996938651511573e-16,0.14445371099237259,0.14445371099237259,3.3996938651511573e-16,-3.3996938651511573e-16,-0.0502112718554657,0.050212096180526244,0.0
5.357142857142857,0.8104228333206498,-6.418658954351712e-07,0.18957780854524564,0.18957780854524564,6.418658954351712e-07,-6.418658954351712e-07,0.8567446810521492,-3.1295701746178137e-16,0.14325531894785112,0.14325531894785112,3.1295701746178137e-16,-3.1295701746178137e-16,-0.04632184773149939,0.04632248959739452,0.0
5.389221556886228,0.8146201840841802,-5.018900753900722e-07,0.18538031780589515,0.18538031780589515,5.018900753900722e-07,-5.018900753900722e-07,0.8579392135683006,-2.861727651798478e-16,0.14206078643169967,0.14206078643169967,2.861727651798478e-16,-2.861727651798478e-16,-0.043319029484120364,0.043319531374195475,0.0
5.421686746987951,0.8171639346947708,-3.9425900062747323e-07,0.18283645956422986,0.18283645956422986,3.9425900062747323e-07,-3.9425900062747323e-07,0.8591303133172158,-2.597920067902545e-16,0.14086968668278446,0.14086968668278446,2.597920067902545e-16,-2.597920067902545e-16,-0.04196637862244501,0.0419667728814454,0.0
5.454545454545454,0.8177634153019799,-3.1135293187623926e-07,0.18223689605095195,0.18223689605095195,3.1135293187623926e-07,-3.1135293187623926e-07,0.8603182800132412,-2.339844831623283e-16,0.13968171998675905,0.13968171998675905,2.339844831623283e-16,-2.339844831623283e-16,-0.04255486471126124,0.0425551760641929,0.0
5.48780487804878,0.8165860188756633,-2.4738978708469484e-07,0.18341422851412378,0.18341422851412378,2.4738978708469484e-07,-2.4738978708469484e-07,0.861503284740586,-2.0891313641267885e-16,0.1384967152594142,0.1384967152594142,2.0891313641267885e-16,-2.0891313641267885e-16,-0.04491726586492273,0.04491751325470958,0.0
5.521472392638037,0.814148911181683,-1.979449726499401e-07,0.18585128676328969,0.18585128676328969,1.979449726499401e-07,-1.979449726499401e-07,0.8626853760997157,-1.8473301244712603e-16,0.13731462390028445,0.13731462390028445,1.8473301244712603e-16,-1.8473301244712603e-16,-0.04853646491803276,0.04853666286300523,0.0
5.555555555555555,0.811155723355352,-1.5961276254603952e-07,0.18884443625741051,0.18884443625741051,1.5961276254603952e-07,-1.5961276254603952e-07,0.8638644918982442,-1.6159023577993915e-16,0.13613550810175595,0.13613550810175595,1.6159023577993915e-16,-1.6159023577993915e-16,-0.05270876854289219,0.05270892815565456,0.0
5.590062111801242,0.8083211848242835,-1.2976571811844613e-07,0.19167894494143461,0.19167894494143461,1.2976571811844613e-07,-1.2976571811844613e-07,0.8650404744321919,-1.3962106387471572e-16,0.13495952556780824,0.13495952556780824,1.3962106387471572e-16,-1.3962106387471572e-16,-0.056719289607908396,0.05671941937362637,0.0
5.625,0.8062214794450532,-1.063807143489102e-07,0.19377862693566117,0.19377862693566117,1.063807143489102e-07,-1.063807143489102e-07,0.8662130876922333,-1.1895102795003238e-16,0.13378691230776685,0.13378691230776685,1.1895102795003238e-16,-1.1895102795003238e-16,-0.059991608247180084,0.05999171462789432,0.0
5.660377358490566,0.8051964427922431,-8.790941979541626e-08,0.19480364511717668,0.19480364511717668,8.790941979541626e-08,-8.790941979541626e-08,0.8673820351395375,-9.969416663174688e-17,0.13261796486046262,0.13261796486046262,9.969416663174688e-17,-9.969416663174688e-17,-0.06218559234729437,0.06218568025671406,0.0
5.696202531645569,0.8053150152319569,-7.317821694798546e-08,0.19468505794626004,0.19468505794626004,7.317821694798546e-08,-7.317821694798546e-08,0.8685469769961235,-8.195235804138624e-17,0.1314530230038766,0.1314530230038766,8.195235804138624e-17,-8.195235804138624e-17,-0.06323196176416657,0.06323203494238344,0.0
5.732484076433121,0.8064009850672795,-6.13079378283358e-08,0.1935990762406583,0.1935990762406583,6.13079378283358e-08,-6.13079378283358e-08,0.8697075462740806,-6.581475495653432e-17,0.1302924537259194,0.1302924537259194,6.581475495653432e-17,-6.581475495653432e-17,-0.06330656120680112,0.0633066225147389,0.0
5.769230769230769,0.808104673714686,-5.164769262271481e-08,0.19189537793300665,0.19189537793300665,5.164769262271481e-08,-5.164769262271481e-08,0.8708633630148453,-5.135732660024819e-17,0.1291366369851547,0.1291366369851547,5.135732660024819e-17,-5.135732660024819e-17,-0.06275868930015938,0.06275874094785194,0.0
5.806451612903226,0.8099994643408399,-4.371971009254848e-08,0.1900005793788702,0.1900005793788702,4.371971009254848e-08,-4.371971009254848e-08,0.8720140464198323,-3.8642509480490735e-17,0.12798595358016776,0.12798595358016776,3.8642509480490735e-17,-3.8642509480490735e-17,-0.06201458207899235,0.06201462579870243,0.0
5.8441558441558445,0.8116804472438487,-3.717370782955855e-08,0.18831958992985914,0.18831958992985914,3.717370782955855e-08,-3.717370782955855e-08,0.8731592247285168,-2.7718968538016535e-17,0.1268407752714832,0.1268407752714832,2.7718968538016535e-17,-2.7718968538016535e-17,-0.06147877748466812,0.06147881465837593,0.0
5.88235294117647,0.8128454152807053,-3.175009794804876e-08,0.18715461646939263,0.18715461646939263,3.175009794804876e-08,-3.175009794804876e-08,0.8742985428385396,-1.8621468717964336e-17,0.12570145716146044,0.12570145716146044,1.8621468717964336e-17,-1.8621468717964336e-17,-0.061453127557834275,0.06145315930793219,0.0
5.921052631578947,0.8133447076333888,-2.72515433631532e-08,0.1866553196181545,0.1866553196181545,2.72515433631532e-08,-2.72515433631532e-08,0.875431667769494,-1.1370855981737158e-17,0.12456833223050602,0.12456833223050602,1.1370855981737158e-17,-1.1370855981737158e-17,-0.06208696013610515,0.06208698738764849,0.0
